ID;Année_Cession;Pays;Département;Commune;Nature;Ministère_occupant;Service_occupant;Type_Procédure_ayant_mené_à_la_vente;Nature_juridique_Acquereur;Année_de_1ère_inscription;Code_INSEE_Commune;Lieu_dit;Numéro;Cardinaux_multiplicatifs;Voie;Adresse;Opérateur;Nb_Procédure;Date_de_signature_de_l_acte_de_vente;adresse_complete;geom
120570089;2017;FRANCE;MOSELLE;UCKANGE;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Adjudication;Personnes physiques non commerçantes;2012;57683;COUR DE LA BRASSERIE;;;;;;1;2017-06-09;;49.302364, 6.154282
120600017;2017;FRANCE;OISE;LA NEUVILLE EN HEZ;LOGEMENT;Ministère de l'agriculture et de la pêche;ONF;Adjudication;Personnes physiques non commerçantes;2012;60454;MAISON FORESTIERE LE MAGASIN;;;;;;1;2017-03-08;;49.403688, 2.323712
120620012;2017;FRANCE;PAS-DE-CALAIS;BAPAUME;BUREAU;Ministère de l'intérieur, de l'Outre-mer et des collectivités territoriales;Gendarmerie Nationale;Droit de priorité;Etablissements publics nationaux;2012;62080;;1;;RUE;DU FAUBOURG D'ARRAS;;1;2017-01-31;1 RUE DU FAUBOURG D'ARRAS;50.108367, 2.847508
120750022;2017;FRANCE;PARIS;PARIS 07;BUREAU;Ministère de l'enseignement supérieur et de la recherche;OPERATEUR;Gré à gré;Associations;2012;75107;;69;;QUAI;D'ORSAY;;1;2017-08-11;69 QUAI D'ORSAY;48.862249, 2.30598
120780030;2017;FRANCE;YVELINES;CHATOU;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2012;78146;;2;;RUE;CAILLOU MÉRARD;;1;2017-12-07;2 RUE CAILLOU MÉRARD;48.902948, 2.147783
120860024;2017;FRANCE;VIENNE;COUHE;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Personnes physiques non commerçantes ET  Entreprises société;2012;86082;LE TRANCHIS;;;;;;1;2017-03-21;;46.298522, 0.180235
160010016;2016;FRANCE;AIN;ST RAMBERT EN BUGEY;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2016;01384;EN BOISSEY;;;;;;1;2016-12-22;;45.947877, 5.437577
160040010;2016;FRANCE;ALPES DE HAUTE-PROVENCE;AUTHON;BATIMENT TECHNIQUE;Ministère de l'agriculture et de la pêche;ONF;Droit de priorité;Collectivités territoriales;2016;04016;PLUS HAUT GRAND PRE;;;QUARTIER;AUTHON;;1;2016-09-12;QUARTIER AUTHON;44.247907, 6.114783
160140015;2016;FRANCE;CALVADOS;VIEUX;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Droit de priorité;Collectivités territoriales;2016;14747;;;;RUE;SAINT LAURENT ET LE CHEMIN HAUSSE;;1;2016-03-16;RUE SAINT LAURENT ET LE CHEMIN HAUSSE;49.107021, -0.435063
160160016;2016;FRANCE;CHARENTE;ST MEDARD;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Autres droits;Personnes physiques non commerçantes;2016;16338;CHEZ CHETY;;;;;;1;2016-11-10;;45.510679, -0.137307
160170012;2016;FRANCE;CHARENTE-MARITIME;BEDENAC;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Droit de priorité;Collectivités territoriales;2016;17038;CHIERZAC EST;;;;;;1;2016-12-01;;45.164372, -0.302554
160270018;2016;FRANCE;EURE;HONGUEMARE GUENOUVILLE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Collectivités territoriales;2016;27340;LE MOULIN VACQUET;;;;;;1;2016-11-04;;49.372385, 0.816569
160280011;2016;FRANCE;EURE-ET-LOIR;LOUVILLIERS LES PERCHE;ESPACE NATUREL;Ministère de la défense;AUTRES;Gré à gré;Personnes physiques non commerçantes;2016;28217;LA VALLÉE DU BOIS D'Ô;;;;;;1;2016-03-08;;48.622185, 1.078607
160290013;2016;FRANCE;FINISTÈRE;QUIMPERLE;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2016;29233;;4;;RUE;DE LORIENT;;1;2016-06-27;4 RUE DE LORIENT;47.865956, -3.532419
160340012;2016;FRANCE;HÉRAULT;ST MARTIN DE LONDRES;ESPACE NATUREL;Ministère de la défense;AUTRES;Droit de priorité;Collectivités territoriales;2016;34274;CAMP MILITAIRE VIOLS LE FORT;;;;;;1;2016-11-14;;43.790261, 3.731675
160430016;2016;FRANCE;HAUTE-LOIRE;LE PUY EN VELAY;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2016;43157;;32;;AVENUE;FOCH;;1;2016-10-04;32 AVENUE FOCH;45.039536, 3.888125
160440015;2016;FRANCE;LOIRE-ATLANTIQUE;MONTOIR DE BRETAGNE;SUPPORT DE PARCELLE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2016;44103;LES NOES  ZR 2 134 135;;;;;;1;2016-07-13;;47.3276, -2.150246
160440019;2016;FRANCE;LOIRE-ATLANTIQUE;INDRE;SUPPORT DE PARCELLE;Ministère de la défense;AUTRES;Droit de priorité;Collectivités territoriales;2016;44074;PENOTE AI 59 60;;;;;;1;2016-09-23;;47.198142, -1.671995
160440024;2016;FRANCE;LOIRE-ATLANTIQUE;TREFFIEUX;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2016;44208;LES FROUX ZN 299;;;;;;1;2016-11-28;;47.619143, -1.53818
160500014;2016;FRANCE;MANCHE;EQUEURDREVILLE HAINNEVILLE;ESPACE NATUREL;Ministère de la défense;AUTRES;Appel d'offres;Personnes physiques non commerçantes;2016;50173;;19;;RUE;DE LA SALINE;;1;2016-04-05;19 RUE DE LA SALINE;
160520014;2016;FRANCE;HAUTE-MARNE;JOINVILLE;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2016;52250;LE PRÉ SALÉ;;;;;;1;2016-07-04;;48.442112, 5.137981
160520015;2016;FRANCE;HAUTE-MARNE;HEUILLEY COTTON;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2016;52239;SUR L 'ORSAULE;;;;;;1;2016-10-17;;
160540017;2016;FRANCE;MEURTHE-ET-MOSELLE;BERTRICHAMPS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Autres droits;Personnes physiques non commerçantes;2016;54065;DEVANT LE BOIS DE LA JUSTICE;;;;;;1;2016-12-15;;48.428634, 6.793214
160620017;2016;FRANCE;PAS-DE-CALAIS;CUINCHY;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;VNF;Droit de priorité;Collectivités territoriales;2016;62262;;;;RUE;ROGER SALENGRO;;1;2016-12-23;RUE ROGER SALENGRO;50.521585, 2.751087
160630014;2016;FRANCE;PUY-DE-DÔME;BEAUMONT;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2016;63032;;;;AVENUE;DU MONT DORE;;1;2016-04-13;AVENUE DU MONT DORE;45.748364, 3.077538
160640011;2016;FRANCE;PYRÉNÉES-ATLANTIQUES;UZEIN;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Droit de priorité;Etablissements publics locaux;2016;64549;;;;ROUTE;DE L AÉROPORT;;1;2016-12-15;ROUTE DE L AÉROPORT;43.39057, -0.419377
160640014;2016;FRANCE;PYRÉNÉES-ATLANTIQUES;BEDOUS;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Appel d'offres;Personnes physiques non commerçantes;2016;64104;SUBERLACHE;;;;;;1;2016-09-09;;42.999242, -0.601082
160660010;2016;FRANCE;PYRÉNÉES-ORIENTALES;CANET EN ROUSSILLON;ESPACE NATUREL;Ministère du budget, des comptes publics et de la réforme de l'Etat;Autres;Gré à gré;Collectivités territoriales;2016;66037;LA CROUSTE SUD ET NORD;;;;;;1;2016-02-10;;42.7052, 3.006095
160670010;2016;FRANCE;BAS-RHIN;STEIGE;LOGEMENT;Biens non affectés;N/A;Adjudication;Personnes physiques non commerçantes;2016;67477;;18;;RUE;DES HAUTS JARDINS;;1;2016-11-03;18 RUE DES HAUTS JARDINS;48.361116, 7.243075
160690013;2016;FRANCE;RHÔNE;BRUSSIEU;RESEAUX ET VOIRIES;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Collectivités territoriales;2016;69031;LA GIRAUDIÈRE;;;;;;1;2016-10-26;;45.747704, 4.524254
160730011;2016;FRANCE;SAVOIE;YENNE;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2016;73330;VERS LE PONT;;;;;;1;2016-01-15;;45.703533, 5.758565
160740011;2016;FRANCE;HAUTE-SAVOIE;SCIEZ;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2016;74263;;;;CHEMIN;DES VOIES ROMAINES;;1;2016-03-10;CHEMIN DES VOIES ROMAINES;46.339494, 6.403087
160770036;2016;FRANCE;SEINE-ET-MARNE;NOISIEL;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2016;77337;DNID - LE BOIS DE LA GRANGE;;;;;;1;2016-06-22;;48.853861, 2.62795
160780016;2016;FRANCE;YVELINES;CARRIERES SUR SEINE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Entreprises société;2016;78124;DNID;10;;RUE;DES ALOUETTES;;1;2016-06-01;10 RUE DES ALOUETTES;48.915519, 2.170719
160790010;2016;FRANCE;DEUX-SÈVRES;FRONTENAY ROHAN ROHAN;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Personnes physiques non commerçantes;2016;79130;AUX MOULINS A VENT  ZM 487 - 490;;;;;;1;2016-06-20;;46.254072, -0.539808
160790011;2016;FRANCE;DEUX-SÈVRES;FRONTENAY ROHAN ROHAN;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Personnes physiques non commerçantes;2016;79130;AUX MOULINS A VENT ZM 502-504;;;;;;1;2016-07-29;;46.254072, -0.539808
160790013;2016;FRANCE;DEUX-SÈVRES;FRONTENAY ROHAN ROHAN;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Personnes physiques non commerçantes;2016;79130;AUX MOULINS A VENT - ZM 496-499;;;;;;1;2016-06-08;;46.254072, -0.539808
160830010;2016;FRANCE;VAR;OLLIOULES;ESPACE NATUREL;Ministère de la défense;AUTRES;Droit de priorité;Collectivités territoriales;2016;83090;LE GROS CERVEAU;;;;;;1;2016-10-25;;43.138865, 5.846415
160880019;2016;FRANCE;VOSGES;GEMAINGOUTTE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DAM;Appel d'offres;Personnes physiques non commerçantes;2016;88193;LE VILLAGE;;;;;;1;2016-04-20;;48.253155, 7.085446
160880026;2016;FRANCE;VOSGES;RUPT SUR MOSELLE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Droit de priorité;Collectivités territoriales;2016;88408;LAVERMOI;;;;;;1;2016-06-22;;47.926523, 6.66212
160880042;2016;FRANCE;VOSGES;FRAPELLE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Gré à gré;Personnes physiques non commerçantes;2016;88182;AUX QUEUDEUX;;;;;;1;2016-11-30;;48.293573, 7.06293
160880045;2016;FRANCE;VOSGES;ST NABORD;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Droit de priorité;Collectivités territoriales;2016;88429;MONFROIDROUGE;;;;;;1;2016-12-16;;48.048892, 6.579231
160890010;2016;FRANCE;YONNE;JOIGNY;LOGEMENT;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2016;89335;;14;;RUE;MAL PAVÉE;;1;2016-04-01;14 RUE MAL PAVÉE;
160940010;2016;FRANCE;VAL-DE-MARNE;CRETEIL;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Etablissements publics locaux ET  Collectivités territoriales;2016;94028;ROUTE POMPADOUR ET LE SIFFLET DU CHAUDRONNIER;;;;;;1;2016-12-13;;48.777641, 2.452945
160940023;2016;FRANCE;VAL-DE-MARNE;LIMEIL BREVANNES;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2016;94044;DNID - LE PETIT VIRTEMBERG;;;;;;1;2016-11-30;;48.746314, 2.487274
160940024;2016;FRANCE;VAL-DE-MARNE;LIMEIL BREVANNES;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2016;94044;DNID;;;AVENUE;DESCARTES;;1;2016-11-30;AVENUE DESCARTES;48.740387, 2.486145
160950014;2016;FRANCE;VAL-D'OISE;BESSANCOURT;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Etablissements publics locaux;2016;95060;LA GARENNE;;;RUE;DNID;;1;2016-03-10;RUE DNID;49.045647, 2.201016
160950027;2016;FRANCE;VAL-D'OISE;SOISY SOUS MONTMORENCY;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2016;95598;DNID;49;;RUE;JEAN MERMOZ;;1;2016-08-08;49 RUE JEAN MERMOZ;48.984541, 2.304027
160990226;2016;RWANDA;;;LOGEMENT;Ministère des affaires étrangères et européennes;Bien à l'étranger;;Entreprises société;2016;;;KN 29;SIS;RUE;NYARUGENGE - LOT 661;;;2016-12-28;KN 29 RUE NYARUGENGE - LOT 661;
169730010;2016;FRANCE;GUYANE;MONTSINERY TONNEGRANDE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2016;97313;MONTEVIDEO;;;;;;1;2016-01-05;;4.811888, -52.507968
169730022;2016;FRANCE;GUYANE;MONTSINERY TONNEGRANDE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2016;97313;SAVANE DE MONTSINÉRY;;;;;;1;2016-02-28;;4.811888, -52.507968
169730023;2016;FRANCE;GUYANE;MACOURIA;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2016;97305;SAVANE 3 ROIS;;;;;;1;2016-03-02;;4.99564, -52.511655
169730034;2016;FRANCE;GUYANE;MONTSINERY TONNEGRANDE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2016;97313;LES HAUTS DE MONTSINERY;;;;;;1;2016-03-30;;4.811888, -52.507968
169730041;2016;FRANCE;GUYANE;MONTSINERY TONNEGRANDE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2016;97313;ILE DU GALION;;;;;;1;2016-10-03;;4.811888, -52.507968
169730054;2016;FRANCE;GUYANE;MONTSINERY TONNEGRANDE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2016;97313;LES HAUTS DE MONTSINERY;;;;;;1;2016-07-01;;4.811888, -52.507968
169730055;2016;FRANCE;GUYANE;MACOURIA;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2016;97305;LA BORDELAISE;;;;;;1;2016-07-01;;4.99564, -52.511655
169730057;2016;FRANCE;GUYANE;MACOURIA;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2016;97305;BELLE TERRE EST;;;;;;1;2016-07-01;;4.99564, -52.511655
170280010;2016;FRANCE;EURE-ET-LOIR;CHARTRES;ESPACE AMENAGE;Ministère de la justice et des libertés;DPJJ;Echange (Hors Etat);Collectivités territoriales;2017;28085;;;;RUE;CHARLES ISIDORE DOUIN;;1;2016-06-01;RUE CHARLES ISIDORE DOUIN;48.430426, 1.498081
170730013;2016;FRANCE;SAVOIE;BOURG ST MAURICE;SUPPORT DE PARCELLE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Entreprises société;2017;73054;;;;AVENUE;DU MARÉCHAL LECLERC;;1;2016-11-21;AVENUE DU MARÉCHAL LECLERC;45.614637, 6.768162
170780017;2016;FRANCE;YVELINES;AIGREMONT;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2017;78007;DNID - LE MARTINVAL;;;;;;1;2016-09-08;;48.902572, 2.017831
170920018;2016;FRANCE;HAUTS-DE-SEINE;VAUCRESSON;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2017;92076;DNID;;;BOULEVARD;DE LA REPUBLIQUE;;1;2016-09-07;BOULEVARD DE LA REPUBLIQUE;48.837332, 2.153696
120230001;2016;FRANCE;CREUSE;GOUZON;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Adjudication;Personne physique immatriculée (métropole);2011;23093;COUTURE BORDET;;;;;;1;2016-12-30;;46.191284, 2.237579
120250032;2016;FRANCE;DOUBS;BESANCON;BATIMENT D'ENSEIGNEMENT OU DE SPORT;Ministère de l'enseignement supérieur et de la recherche;OPERATEUR;Adjudication;Associations;2012;25056;;;;RUE;SARRAIL;Université de Franche-Comté;2;2016-05-25;RUE SARRAIL;47.236938, 6.031122
120290043;2016;FRANCE;FINISTÈRE;CONCARNEAU;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Entreprises société;2012;29039;;4;;IMPASSE;DES MOUETTES;;1;2016-09-01;4 IMPASSE DES MOUETTES;47.866996, -3.910758
120350007;2016;FRANCE;ILLE-ET-VILAINE;RENNES;BUREAU;Ministère du budget, des comptes publics et de la réforme de l'Etat;DGDDI;Droit de priorité;Entreprises société;2012;35238;;6;;ALLEE;DU DANEMARK;;1;2016-12-30;6 ALLEE DU DANEMARK;48.091756, -1.647923
120460008;2016;FRANCE;LOT;CAHORS;LOGEMENT;Ministère de la justice et des libertés;DPJJ;Droit de priorité;Entreprises société;2012;46042;;124;;RUE;DU CHATEAU DU ROI;;2;2016-11-28;124 RUE DU CHATEAU DU ROI;44.448697, 1.442176
120540027;2016;FRANCE;MEURTHE-ET-MOSELLE;TOUL;BUREAU;Ministère de la défense;AUTRES;Droit de priorité;Etablissements publics nationaux;2012;54528;;37/39;;RUE;P KELLER;;1;2016-08-02;37/39 RUE P KELLER;48.672234, 5.888379
120540045;2016;FRANCE;MEURTHE-ET-MOSELLE;NANCY;BUREAU;Ministère de l'éducation nationale;AUTRES;Gré à gré;Entreprises société;2012;54395;;45;;COURS;LEOPOLD;;3;2016-02-24;45 COURS LEOPOLD;48.697511, 6.173595
120590086;2016;FRANCE;NORD;RONCQ;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2012;59508;151 RUE DE TOURCOING;;;;;;1;2016-01-19;;50.753558, 3.120227
120630034;2016;FRANCE;PUY-DE-DÔME;CLERMONT FERRAND;LOGEMENT;Ministère de la défense;AUTRES;Appel d'offres;Entreprises société;2012;63113;;28;;RUE;BLATIN;;2;2016-04-21;28 RUE BLATIN;45.776862, 3.07845
120640031;2016;FRANCE;PYRÉNÉES-ATLANTIQUES;PAU;LOGEMENT;Ministère du budget, des comptes publics et de la réforme de l'Etat;DGFIP;Appel d'offres;Entreprises société;2012;64445;;3;;PLACE;ALBERT 1ER;;3;2016-06-23;3 PLACE ALBERT 1ER;43.299191, -0.372976
120690035;2016;FRANCE;RHÔNE;VILLEURBANNE;ESPACE NATUREL;Ministère de l'enseignement supérieur et de la recherche;AUTRES;Gré à gré;Collectivités territoriales;2012;69266;CAMPUS UNIVERSITAIRE;;;;;;1;2016-03-18;;45.765775, 4.878659
120730054;2016;FRANCE;SAVOIE;VAL D ISERE;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2012;73304;L'ILLAZ;;;;;;1;2016-10-10;;45.448916, 6.976454
120830011;2016;FRANCE;VAR;SANARY SUR MER;ESPACE NATUREL;Ministère de la défense;AUTRES;Droit de priorité;Collectivités territoriales;2012;83123;GROS CERVEAU EST- LA COLLE;;;;;;1;2016-10-25;;43.118449, 5.801181
120990009;2016;BÉNIN;;;BUREAU;Ministère du budget, des comptes publics et de la réforme de l'Etat;DGFIP;;Entreprises société;2011;;COTONOU - LOT 86- ZONE RÉSIDENTIELLE;;;;;;;2016-05-25;;
129710021;2016;FRANCE;GUADELOUPE;STE ANNE;BUREAU;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Etablissements publics locaux;2011;97128;;;;RUE;VALETTE;;1;2016-03-24;RUE VALETTE;16.228538, -61.382093
130520020;2016;FRANCE;HAUTE-MARNE;ST DIZIER;BATIMENT TECHNIQUE;Ministère de l'agriculture et de la pêche;ONF;Appel d'offres;Personnes physiques non commerçantes;2013;52448;MAISON FORESTIÈRE DE LA HAIE RENAULT;;;;;;2;2016-04-29;;48.637053, 4.947733
130620022;2016;FRANCE;PAS-DE-CALAIS;MARCK;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Appel d'offres;Personne physique immatriculée (métropole);2013;62548;;623;;ROUTE;DIDIER DAURAT;;2;2016-08-02;623 ROUTE DIDIER DAURAT;50.95514, 1.955804
140010020;2016;FRANCE;AIN;LEAZ;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Personnes physiques non commerçantes;2014;01209;ROCHEFORT;;;;;;1;2016-12-27;;46.097726, 5.885873
140180020;2016;FRANCE;CHER;CHEZAL BENOIT;LOGEMENT;Ministère de l'agriculture et de la pêche;ONF;Appel d'offres;Personnes physiques non commerçantes;2014;18065;LE PAVILLON - MAISON FORESTIÈRE;;;;;;1;2016-11-09;;46.826136, 2.113204
